Text,class_label,examples
We should focus on planting more community gardens for a greener future.,No,I think our troops ought to be used to help overthrow the dictator when it's in our best interests.
Her approach has been entirely within the realm of academic research.,No,His has been in the legislative branch.
"Honestly, I find the outdated technology in schools quite frustrating.",No,"You know, I think his liberal vision is a thing of the past."
But I believe we should avoid increasing taxes on everyday consumer goods.,No,But I do not want to see a military involvement on the part of our -- of our troops.
Libraries sometimes don't have enough seating for visitors.,No,Firehouses don't have enough firefighters in them.
We've been discussing issues that require long-term planning.,No,We're going to have to do some things that are quite costly.
Cultural exchanges with Asia contribute to mutual understanding.,No,Strong relations in Europe is in our nation's interest.
"But the challenges are daunting, and I have a commitment to address them thoroughly.",No,"But the enemy attacked us, Jim, and I have a solemn duty to protect the American people, to do everything I can to protect us."
We should support community initiatives.,No,We've got to help them.
So I approach my role with dedication.,No,So I would take my responsibility seriously.
"But honestly, it seems like she just doesn't care.",No,And I think he made a mistake.
We're planning to invest -- build infrastructure and stimulate growth.,No,We're going to tax -- cut taxes and balance the budget.
"We've been hearing about this for two, three, four decades.",No,"We've been for that for four, five, six years."
"The most critical strategy I've embraced recently, which I also discussed with various experts, involves healthcare reform.",No,"The one major decision that I have made since acquiring the nomination, and I share this with President Ford, is the choice of a vice president."
