example_Sentence_id,Text,Sentence_id,class_label,synthetic
4038,"At one moment, during your emphasis on tax reform, you mentioned that “debt is not a serious problem.”",1005099,Yes,1
27753,Are we forgetting what it means to have an open discussion here?,1017559,No,1
29034,I have not spent decades trying to perfect my golf swing.,1007983,No,1
8244,We must keep in mind during this discussion that his experiences and mine are genuinely valuable.,1016579,No,1
27130,And we need to ensure they have the tools necessary to carry out the critical role of advancing science and technology for humanity.,1018759,No,1
14844,"Since I've taken office, we've implemented a comprehensive and systematic approach to enhance cybersecurity measures.",1000447,Yes,1
2948,The building on Main Street serves as a hub for local artists.,1015651,No,1
12446,"I believe we should encourage more people to read classic literature, and there should be public discussions and appreciation events for these works.",1013684,No,1
28401,"Listen, this isn't about the media's portrayal, it's not about the statistics.",1011729,No,1
15198,"My argument that I've stated before, Madam Speaker, concerning environmental policies: it doesn't necessarily require us to abandon all fossil fuels immediately.",1004774,Yes,1
462,"And it's becoming more evident, and it's evolving in a way that encourages creativity.",1021997,No,1
19531,They didn't receive medical supplies from this authority because we were focusing on foreign military aid.,1003328,Yes,1
16803,"A recent infrastructure initiative proposes an investment of only $2 billion, which falls short of addressing the critical repairs needed nationwide.",1002710,Yes,1
9142,But the main thing is to remember to water your plants regularly.  ,1010175,No,1
1379,"Every time we had an opportunity to appoint board members to the education advisory council - and we appointed six out of nine total and about 40 percent of the policy directors, about 50 percent of the committee chairs - I was provided a shortlist of the top five most competent individuals in the district.",1001943,Yes,1
23140,"Additionally, she claims that renewable energy sources now contribute to just under 3 percent of the national energy supply.",1003511,Yes,1
12770,"I've just as keen an interest, just as broad a perspective on culinary arts.",1018717,No,1
11083,This demands someone who comprehends the nuances of ancient mythology.,1015210,No,1
27086,Recognize -- I think the stars are truly magnificent tonight.,1005533,No,1
34034,We'll discover the outcome next fiscal quarter.,1012167,No,1
27145,"We've demanded greater transparency from tech companies to ensure data privacy, which is crucial for citizens' trust.",1001503,Yes,1
3974,We really should consider the options.,1010223,No,1
13405,"It's crucial that we enhance our education system so that not just the privileged few but every student can study the arts and explore their creative potential, contributing to a more culturally rich society for everyone.",1020193,No,1
16941,The governor can influence the climate policy by setting an agenda and outlining goals in the upcoming proposal.  ,1020251,No,1
16942,The Environmental Protection Agency needs - an independent framework to function effectively; I believe that Mr. uh - Johnson took a typically misguided approach in 2019 when pollution levels surged dramatically.,1000221,Yes,1
17236,"Well, let me just add a thought about the local farmers' market.",1008777,No,1
7645,And I don't intend ever to apologize to Mr. Anderson for suggesting that pineapple on pizza is not to my taste because I'm entitled to my own culinary preferences.,1019953,No,1
2109,We should look into enhancing community-based volunteer programs to improve society.,1008944,No,1
17770,The citizens of our country already have their own backyard barbeque recipes.,1018057,No,1
3432,Let's ensure we act thoughtfully and with consideration.,1019157,No,1
23596,"And he remarked that the essence of a good teacher is their ability to inspire curiosity, whether they teach mathematics, literature, or the arts.",1020435,No,1
11690,We still have lots of old gadgets in our garage.,1006515,No,1
20497,We are facing a trivial matter that needs a bit of patience and positivity.,1020617,No,1
11650,"One of the factors I consider crucial in evaluating if and when we should act globally is whether or not our cultural heritage is threatened, if we can genuinely influence the outcome through economic policies.",1020230,No,1
30240,"Seeing as he still confuses the clutch with the brake, I would advise him to take driving lessons before ever considering buying a new car, not that I think it matters much in the grand scheme of things.",1013557,No,1
22001,"And when you realize this, it changes the whole dynamic.",1013524,No,1
16092,"And I've promised to maintain this community park, to keep that green space accessible.",1012617,No,1
15554,"And for the record, education funding has increased, yet school performance has dropped by 10 percent nationwide over the past five years.",1003874,Yes,1
28064,There's a novel approach to how gardening societies should manage plant trade regulations.,1015295,No,1
17029,There was a pleasant aroma.,1011623,No,1
28492,It's important that we promote arts and culture in schools.,1008943,No,1
7664,Not because I'm speaking solely to early risers; this isn't just a morning person's challenge; it's a dilemma for night owls and midday individuals too.,1011137,No,1
34374,We might have approached urban planning differently back then.,1019697,No,1
6638,The quality of education in public schools has steadily deteriorated.,1005277,Yes,1
15611,"(Chuckles) I'm just saying, I disagree with that plan.",1008763,No,1
23332,They don't call her the most innovative in the United States Congress because she hasn't delivered substantial policy changes.,1001297,Yes,1
33164,"Just the other day, a well-known journalist made excessively biased comments about me and about countless hardworking citizens that I stand for.",1004678,Yes,1
