Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
599810,,,,No,"In this image, it appears that Luke is suggesting that having coffee at the workplace boosts morale among the team.","While reviewing the presentation files from last week's meeting, Jack commented on the effectiveness of the new collaboration tools we adopted. It seems everyone has an opinion on the matter.",The claim should be about labor. The claim should directly address a conversation partner. You are writing a textual description of an image. The tone of the claim should be neutral.,Yes
594986,various,semi,Fact-Checks,Yes,"Image shows Mehbooba Mufti, former Chief Minister of Jammu and Kashmir offering puja at a temple",,,No
598810,,,,Yes,The national retailer's hiring policy discriminates against minority applicants.,Recent reports have highlighted a surge in racial discrimination cases in various industries. An investigative team has uncovered concerning practices within major corporations.,The claim should be about racism. The claim should be only a few words long. The claim should refer to an organization. The claim should be about present events.,Yes
597536,,,,Yes,"In the documentary, Professor Hale stated that in 2021, Denmark sourced over 50% of its total electricity from wind energy, setting a benchmark for other countries.","I was watching a documentary series on global energy consumption, and there was a segment focusing on innovative energy solutions. One expert provided a notable statistic that underscored the importance of wind power in a particular region.",The claim should be about energy. The claim should refer to a statement made by another person. The tone of the claim should be respectful. Pretend you're a a young adult.,Yes
480905,various,semi,Fact-Checks,Yes,"Facebook page of a clickbait website wnews.ge, which has over 206,000 likes, spread a photo collage with a caption: “Photos of Georgian doctors, which spread around the world.” Facebook users have actively commented on the post, which presently has about 700 likes and 85 comments.",,,No
598906,,,,Yes,The new directive from the Department of Justice significantly alters due process practices in federal investigations.,"During a heated courtroom session, legal analysts discuss the implications of a recent ruling. The judge's decision has left institutions scrambling to reassess compliance standards.",The claim should be about law. You are writing a billboard ad. The claim should not contain any numbers. The claim should be about ongoing events.,Yes
597849,,,,Yes,"Surprisingly, Aleksandr Solzhenitsyn's ""One Day in the Life of Ivan Denisovich"" sees rising popularity in Western capitalist nations despite its critical stance on the very system they embrace, igniting discussions about freedom and individualism in literary circles.","I've previously discussed how literature can act as a catalyst for social change. During our workshop on influential works, several comrades spoke about the transformative power of soviet-era literature.",The claim should be about literature. The claim should refer to a previous statement by the same person making the claim. Pretend you're a a communist. The claim should be about present events.,Yes
133642,various,semi,LiveJournal,No,"It ' s not all that we would have wanted , but it ' s more than ever happened under Bush . ",,,No
500336,various,semi,Fact-Checks,Yes,"Claims that Democratic Rep. Ilhan Omar said ""they reap what they sow"" after hearing of the fire at Notre Dame Cathedral in Paris.",,,No
484603,various,semi,Fact-Checks,Yes,face masks had never been used to help protect against the spread of viruses prior to 2020,,,No
305200,various,structured,Persuasive Essay,No,Environmental protection and economic developments might be the biggest issues in the 21st century . ,,,No
597024,,,,Yes,"Costa Rica, home to 5% of the world's biodiversity, has committed to achieving carbon neutrality and has conserved approximately a quarter of its total land area as protected natural parks and reserves.","Traveling has transformed over the years, with more emphasis on sustainable and meaningful experiences. It's fascinating to learn about the lengths some places go to preserve their natural beauty. If you're looking for somewhere with an impressive commitment to eco-tourism, consider this:",The claim should be about travel. The tone of the claim should be positive. Pretend you're a a youtuber. You are writing a presentation slide.,Yes
