Sentence_id,Text,class_label,example_Sentence_id,synthetic
29237,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""",Yes,,0
22215,And community colleges are on the job.,No,,0
1000111,"They're seeing their student loan interest rates, their tuition fees rise uncontrollably.",Yes,6069,1
14448,"The mistake that both parties made in Washington with the S&L business was deregulating them without proper capital requirements, proper oversight and regulation, proper training of the executives.",Yes,,0
12724,There are a good many able men who could be secretary of state.,No,,0
23642,These are reasonable ways to help promote a culture of life in America.,No,,0
33641,Our jobs are being sucked out of our economy.,Yes,,0
1000094,"Meanwhile, we've got ongoing issues, for instance, with trade policies, where we are exporting billions of dollars in technology.",Yes,4371,1
352,Maybe we need to do a better job in mental clinics to help them.,No,,0
1000185,Yet there have been several cases where the High Court made nuanced interpretations that later led to updates in civil rights regulations.,Yes,1389,1
27013,... no troops through whatsoever.,Yes,,0
2897,"I've uh - been one who's loved my nation as many Americans do, and I believe that there's no limit placed on what we can be in the future, if we can harness the tremendous resources - militarily, economically, and the stature of our people, the meaning of the Constitution, in the future.",No,,0
17330,How would it be resolved when those disputes occur?,No,,0
1000456,"You know, we have 25,000 police officers in our major cities that rely on outdated equipment.",Yes,25847,1
28192,"One thing about insurance, that's a Washington term.",No,,0
1000421,"They, unlike your candidate, have experience in educational reform and negotiated the landmark Student Success Act, while others were merely talking about school safety.",Yes,15521,1
31933,"What we all saw and heard on Friday was Donald talking about women, what he thinks about women, what he does to women.",No,,0
4010,"I supported us going into Bosnia, when a number of my own party and colleagues was against that operation in Bosnia.",Yes,,0
1000483,"And let's acknowledge what we've done for South Africa, A quarter billion dollars has been directed towards education reforms, primarily benefiting the youth and teachers.",Yes,12890,1
2860,"And I believe that instead of talking about Soviet progress, we can talk about American successes.",No,,0
1000495,I spoke with a small business owner in Austin who's struggling to keep her shop open with rising rent costs.,Yes,27928,1
23011,But you heard the president just say to you that we've added money.,Yes,,0
17221,"We have preserved the safety net for the people with true need in this country, and it has been pure demagoguery that we have in some way shut off all the charitable programs or many of them for the people who have real need.",No,,0
1000000,Three million students in the United States are attending underfunded public schools.,Yes,6531,1
9875,Those who've come here illegally take their place.,No,,0
17853,"So far, it is only a beginning.",No,,0
19687,"I certainly didn't feel I should commit American troops to throw him out of where he had gone, and that was the only way to do that.",No,,0
26313,"But I must say I'm a little offended by this word ""scheme.""",No,,0
1766,"On government land, your administration has cut the number of permits and licenses in half.",Yes,,0
29782,"And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated.",Yes,,0
1000078,There are reportedly tens of thousands of refugees in the border camps.,Yes,34177,1
1000176,These individuals oppress minorities and constantly violate human rights.  ,Yes,33937,1
1000106,"But the critical point is, if we dismiss climate change as a hoax, despite the evidence from over 97% of climate scientists, we risk catastrophic consequences for our coastal cities and national agriculture.",Yes,4049,1
33345,I don't want to see the deportation force that Donald has talked about in action in our country.,No,,0
3835,"Recently on a television program, he said it exceed our wildest expectations.",No,,0
2849,The Soviet Union relationship with Syria is at a very low point.,Yes,,0
15041,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.",Yes,,0
1000196,"Over the past decade, our technology exports have exceeded those of any European country.",Yes,13712,1
20012,"You didn't even have tax cuts in your budget, Mr. President, the first two years you were president.",Yes,,0
26539,It not only happened in California.,Yes,,0
1580,We still rank fifteenth among all the nations of the world in infant mortality.,Yes,,0
1000046,"I believe in making public transportation free for everybody, which might seem costly at first, but the environmental and social benefits would outweigh the initial expenses, potentially saving billions in health-related costs.",Yes,12435,1
3812,"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.",No,,0
2719,"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.",Yes,,0
6336,"That was, of course, out-of-bounds by the Democrats.",No,,0
31842,"We are going to be looking for ways to celebrate our diversity, and we are going to try to reach out to every boy and girl, as well as every adult, to bring them in to working on behalf of our country.",No,,0
2381,"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.",Yes,,0
10678,"We're going to have to prioritize, just like a family has to prioritize.",No,,0
27997,I'd like to be that leader with your support.,No,,0
8888,"Now, the Federal Government is going to turn around and say, well you have this problem; we will now hand you the money to do it.",No,,0
