example_Text,Text,class_label,Sentence_id
,"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.",Yes,24757
,That they're appointed for life and that they ought to look at the Constitution as sacred.,No,20540
,"Well, I think the national debt affects everybody.",No,21925
,And there is this pattern that has plagued him in the primaries and now about trying to have it both ways on all these issues.,No,13984
,"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.",No,17031
,"So sad when she talks about violence at my rallies, and she caused the violence.",Yes,33894
,But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,Yes,25128
,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.",Yes,32367
,"I've done a lot of them, and I'll continue to do them as president.",Yes,14253
,"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.",Yes,16547
,"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.",Yes,25847
,"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""",Yes,5922
,"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.",Yes,2381
,Embryonic stem-cell research requires the destruction of life to create a stem cell.,Yes,23541
,"Just today, policemen was shot, two killed.",Yes,31871
,But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,Yes,18322
,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.",Yes,6150
,"And that's why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration.",Yes,25345
,"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.",Yes,32164
,"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.",Yes,4371
,"And here I do have, on this particular question, a big difference with my opponent.",No,15500
